sample,adc,filtered,lead_off
6709,4929,-421.274,0
6710,4954,-420.956,0
6711,4968,-421.348,0
6712,4959,-422.504,0
6713,4943,-424.524,0
6714,4931,-427.350,0
6715,4924,-430.419,0
6716,4934,-432.468,0
6717,4950,-431.840,0
6718,4968,-427.219,0
6719,5001,-418.343,0
6720,5017,-406.164,0
6721,5013,-392.321,0
6722,4995,-378.425,0
6723,4984,-365.533,0
6724,4990,-353.905,0
6725,5006,-343.022,0
6726,5023,-331.980,0
6727,5058,-320.130,0
6728,5071,-307.501,0
6729,5065,-294.751,0
6730,5042,-282.844,0
6731,5007,-272.689,0
6732,4994,-264.861,0
6733,5003,-259.418,0
6734,5038,-255.812,0
6735,5084,-252.949,0
6736,5120,-249.442,0
6737,5121,-244.006,0
6738,5093,-235.950,0
6739,5049,-225.567,0
6740,5016,-214.152,0
6741,5006,-203.539,0
6742,5025,-195.389,0
6743,5051,-190.596,0
6744,5086,-189.085,0
6745,5103,-189.975,0
6746,5108,-191.868,0
6747,5090,-193.147,0
6748,5065,-192.309,0
6749,5053,-188.357,0
6750,5055,-181.105,0
6751,5070,-171.273,0
6752,5096,-160.317,0
6753,5117,-150.004,0
6754,5123,-141.791,0
6755,5112,-136.292,0
6756,5090,-133.088,0
6757,5084,-130.979,0
6758,5095,-128.450,0
6759,5126,-124.134,0
6760,5151,-117.185,0
6761,5159,-107.588,0
6762,5145,-96.327,0
6763,5117,-85.235,0
6764,5080,-76.427,0
6765,5063,-71.532,0
6766,5062,-71.080,0
6767,5079,-74.314,0
6768,5106,-79.563,0
6769,5128,-84.938,0
6770,5137,-88.977,0
6771,5127,-90.942,0
6772,5104,-90.754,0
6773,5087,-88.705,0
6774,5087,-85.138,0
6775,5101,-80.239,0
6776,5125,-74.055,0
6777,5164,-66.701,0
6778,5192,-58.456,0
6779,5201,-49.620,0
6780,5176,-40.351,0
6781,5145,-30.749,0
6782,5120,-21.091,0
6783,5123,-11.937,0
6784,5145,-3.975,0
6785,5186,2.298,0
6786,5219,6.844,0
6787,5221,10.155,0
6788,5183,12.972,0
6789,5138,15.730,0
6790,5103,18.181,0
6791,5098,19.547,0
6792,5107,19.077,0
6793,5131,16.492,0
6794,5160,12.054,0
6795,5177,6.449,0
6796,5182,0.687,0
6797,5171,-3.968,0
6798,5153,-6.156,0
6799,5151,-4.740,0
6800,5166,0.831,0
6801,5193,10.334,0
6802,5218,22.769,0
6803,5226,36.531,0
6804,5213,49.696,0
6805,5194,60.446,0
6806,5174,67.568,0
6807,5157,70.858,0
6808,5155,71.098,0
6809,5168,69.583,0
6810,5198,67.508,0
6811,5217,65.639,0
6812,5223,64.311,0
6813,5209,63.605,0
6814,5181,63.527,0
6815,5158,64.094,0
6816,5146,65.286,0
6817,5149,66.939,0
6818,5173,68.647,0
6819,5203,69.832,0
6820,5228,70.068,0
6821,5235,69.460,0
6822,5228,68.808,0
6823,5222,69.432,0
6824,5227,72.760,0
6825,5248,79.881,0
6826,5272,91.172,0
6827,5290,106.047,0
6828,5295,122.895,0
6829,5294,139.393,0
6830,5284,153.221,0
6831,5273,162.927,0
6832,5279,168.464,0
6833,5301,171.169,0
6834,5339,173.248,0
6835,5375,176.994,0
6836,5386,183.978,0
6837,5366,194.428,0
6838,5329,206.992,0
6839,5283,219.096,0
6840,5254,227.814,0
6841,5254,230.920,0
6842,5277,227.690,0
6843,5298,219.112,0
6844,5306,207.346,0
6845,5295,194.709,0
6846,5271,182.795,0
6847,5245,172.219,0
6848,5221,162.949,0
6849,5220,154.835,0
6850,5235,147.955,0
6851,5259,142.643,0
6852,5281,139.254,0
6853,5286,137.839,0
6854,5284,138.008,0
6855,5272,139.107,0
6856,5263,140.632,0
6857,5265,142.568,0
6858,5304,145.474,0
6859,5364,150.378,0
6860,5428,158.614,0
6861,5481,171.525,0
6862,5506,190.022,0
6863,5501,214.171,0
6864,5470,242.916,0
6865,5442,274.030,0
6866,5445,304.431,0
6867,5475,330.959,0
6868,5507,351.348,0
6869,5532,364.779,0
6870,5546,371.801,0
6871,5564,373.935,0
6872,5576,373.422,0
6873,5591,373.085,0
6874,5629,375.969,0
6875,5689,384.790,0
6876,5761,401.415,0
6877,5829,426.554,0
6878,5861,459.616,0
6879,5861,498.685,0
6880,5822,540.597,0
6881,5777,581.249,0
6882,5749,616.225,0
6883,5740,641.693,0
6884,5744,655.275,0
6885,5741,656.408,0
6886,5723,646.072,0
6887,5694,626.155,0
6888,5668,598.964,0
6889,5638,567.129,0
6890,5613,533.623,0
6891,5591,501.459,0
6892,5579,472.980,0
6893,5554,449.096,0
6894,5514,428.867,0
6895,5467,409.665,0
6896,5406,388.000,0
6897,5344,360.771,0
6898,5288,326.341,0
6899,5258,285.000,0
6900,5247,238.769,0
6901,5255,190.748,0
6902,5275,144.317,0
6903,5283,102.497,0
6904,5273,67.580,0
6905,5243,40.898,0
6906,5204,22.657,0
6907,5182,11.895,0
6908,5184,6.710,0
6909,5200,4.787,0
6910,5230,4.008,0
6911,5261,2.930,0
6912,5270,1.086,0
6913,5255,-1.036,0
6914,5235,-2.404,0
6915,5222,-2.007,0
6916,5224,0.739,0
6917,5240,5.835,0
6918,5248,12.675,0
6919,5249,20.051,0
6920,5243,26.279,0
6921,5220,29.624,0
6922,5192,28.902,0
6923,5177,23.934,0
6924,5182,15.666,0
6925,5205,5.963,0
6926,5236,-2.891,0
6927,5263,-8.857,0
6928,5279,-10.707,0
6929,5282,-8.219,0
6930,5292,-1.926,0
6931,5333,7.549,0
6932,5421,20.366,0
6933,5551,38.208,0
6934,5707,64.435,0
6935,5858,103.406,0
6936,5990,159.118,0
6937,6115,233.793,0
6938,6275,327.253,0
6939,6489,437.677,0
6940,6806,563.543,0
6941,7255,705.919,0
6942,7788,870.198,0
6943,8306,1066.139,0
6944,8721,1305.180,0
6945,8943,1595.142,0
6946,8917,1933.961,0
6947,8600,2304.700,0
6948,7995,2673.552,0
6949,7187,2991.726,0
6950,6345,3201.768,0
6951,5605,3248.384,0
6952,5072,3092.214,0
6953,4749,2722.723,0
6954,4617,2165.401,0
6955,4637,1479.954,0
6956,4767,749.555,0
6957,4937,64.284,0
6958,5089,-496.784,0
6959,5205,-880.501,0
6960,5262,-1068.141,0
6961,5253,-1075.739,0
6962,5210,-946.870,0
6963,5143,-740.308,0
6964,5069,-516.045,0
6965,5019,-323.285,0
6966,5000,-192.947,0
6967,5018,-135.528,0
6968,5056,-143.739,0
6969,5083,-198.362,0
6970,5085,-275.428,0
6971,5067,-352.820,0
6972,5026,-414.787,0
6973,4997,-453.696,0
6974,4996,-469.249,0
6975,5019,-466.037,0
6976,5057,-450.624,0
6977,5088,-429.282,0
6978,5102,-406.861,0
6979,5090,-386.582,0
6980,5087,-370.270,0
6981,5075,-358.495,0
6982,5073,-350.613,0
6983,5083,-345.044,0
6984,5097,-339.896,0
6985,5126,-333.700,0
6986,5149,-325.857,0
6987,5148,-316.617,0
6988,5132,-306.770,0
6989,5115,-297.295,0
6990,5108,-288.964,0
6991,5121,-281.977,0
6992,5142,-275.838,0
6993,5183,-269.587,0
6994,5218,-262.217,0
6995,5230,-253.015,0
6996,5226,-241.787,0
6997,5203,-228.932,0
6998,5183,-215.326,0
6999,5186,-202.026,0
7000,5205,-189.872,0
7001,5230,-179.204,0
7002,5249,-169.924,0
7003,5254,-161.851,0
7004,5246,-155.035,0
7005,5229,-149.760,0
7006,5209,-146.259,0
7007,5217,-144.375,0
7008,5251,-143.320,0
7009,5293,-141.628,0
7010,5321,-137.501,0
7011,5330,-129.598,0
7012,5329,-117.806,0
7013,5315,-103.381,0
7014,5305,-88.338,0
7015,5307,-74.506,0
7016,5331,-62.778,0
7017,5362,-52.863,0
7018,5391,-43.649,0
7019,5400,-33.968,0
7020,5387,-23.397,0
7021,5361,-12.637,0
7022,5342,-3.237,0
7023,5336,3.241,0
7024,5354,6.149,0
7025,5387,6.232,0
7026,5429,5.411,0
7027,5469,6.053,0
7028,5484,10.119,0
7029,5471,18.531,0
7030,5447,30.863,0
7031,5425,45.513,0
7032,5423,60.314,0
7033,5445,73.344,0
7034,5492,83.589,0
7035,5544,91.245,0
7036,5583,97.592,0
7037,5606,104.503,0
7038,5605,113.800,0
7039,5593,126.678,0
7040,5591,143.370,0
7041,5619,163.159,0
7042,5675,184.824,0
7043,5737,207.302,0
7044,5795,230.145,0
7045,5830,253.540,0
7046,5847,277.997,0
7047,5848,303.961,0
7048,5845,331.514,0
7049,5854,360.195,0
7050,5877,388.990,0
7051,5920,416.505,0
7052,5957,441.336,0
7053,5965,462.431,0
7054,5960,479.211,0
7055,5967,491.555,0
7056,5979,499.992,0
7057,6010,505.998,0
7058,6056,511.926,0
7059,6093,520.392,0
7060,6116,533.281,0
7061,6119,550.820,0
7062,6102,571.263,0
7063,6083,591.444,0
7064,6078,607.981,0
7065,6074,618.598,0
7066,6097,622.880,0
7067,6129,622.159,0
7068,6160,618.782,0
7069,6160,615.121,0
7070,6127,612.595,0
7071,6079,611.028,0
7072,6020,608.699,0
7073,5979,603.088,0
7074,5964,591.933,0
7075,5960,574.135,0
7076,5960,550.073,0
7077,5934,521.198,0
7078,5871,489.127,0
7079,5777,454.682,0
7080,5663,417.343,0
7081,5553,375.368,0
7082,5463,326.495,0
7083,5399,268.894,0
7084,5357,201.960,0
7085,5315,126.688,0
7086,5263,45.511,0
7087,5198,-38.270,0
7088,5131,-121.171,0
7089,5060,-200.038,0
7090,5014,-272.390,0
7091,4993,-336.599,0
7092,4981,-391.916,0
7093,4979,-438.437,0
7094,4956,-477.059,0
7095,4919,-509.347,0
7096,4851,-537.315,0
7097,4788,-563.132,0
7098,4750,-588.738,0
7099,4753,-615.307,0
7100,4764,-642.727,0
7101,4783,-669.596,0
7102,4785,-693.893,0
7103,4780,-713.903,0
7104,4763,-728.783,0
7105,4729,-738.554,0
7106,4702,-743.807,0
7107,4699,-745.436,0
7108,4725,-744.371,0
7109,4762,-741.288,0
7110,4798,-736.438,0
7111,4821,-729.716,0
7112,4818,-720.876,0
7113,4787,-709.787,0
7114,4747,-696.736,0
7115,4724,-682.654,0
7116,4730,-669.013,0
7117,4749,-657.356,0
7118,4788,-648.730,0
7119,4806,-643.325,0
7120,4799,-640.466,0
7121,4783,-638.960,0
7122,4767,-637.516,0
7123,4768,-634.939,0
7124,4789,-630.131,0
7125,4813,-622.170,0
7126,4853,-610.566,0
7127,4889,-595.502,0
7128,4894,-577.777,0
7129,4864,-558.605,0
7130,4812,-539.535,0
7131,4763,-522.467,0
7132,4745,-509.441,0
7133,4760,-502.095,0
7134,4797,-500.974,0
7135,4829,-505.154,0
7136,4850,-512.438,0
7137,4851,-520.011,0
7138,4837,-525.167,0
7139,4810,-525.884,0
7140,4799,-521.221,0
7141,4821,-511.438,0
7142,4865,-497.692,0
7143,4899,-481.445,0
7144,4917,-464.059,0
7145,4900,-446.761,0
7146,4873,-430.759,0
7147,4849,-417.182,0
7148,4837,-406.744,0
7149,4848,-399.402,0
7150,4876,-394.330,0
7151,4907,-390.256,0
7152,4930,-385.963,0
7153,4929,-380.703,0
7154,4907,-374.355,0
7155,4877,-367.327,0
7156,4856,-360.272,0
7157,4855,-353.750,0
7158,4873,-348.000,0
7159,4897,-342.940,0
7160,4917,-338.379,0
7161,4921,-334.257,0
7162,4905,-330.720,0
7163,4879,-327.987,0
7164,4857,-326.127,0
7165,4851,-324.886,0
7166,4865,-323.683,0
7167,4894,-321.796,0
7168,4932,-318.621,0
7169,4946,-313.846,0
7170,4925,-307.546,0
7171,4891,-300.292,0
7172,4858,-293.119,0
7173,4856,-287.141,0
7174,4875,-282.935,0
7175,4901,-280.159,0
7176,4935,-277.749,0
7177,4968,-274.522,0
7178,4971,-269.635,0
7179,4944,-262.774,0
7180,4914,-254.219,0
7181,4895,-244.764,0
7182,4899,-235.364,0
7183,4926,-226.717,0
7184,4955,-219.050,0
7185,4977,-212.230,0
7186,4975,-206.084,0
7187,4960,-200.656,0
7188,4934,-196.177,0
7189,4916,-192.801,0
7190,4901,-190.362,0
7191,4908,-188.419,0
7192,4937,-186.531,0
7193,4973,-184.446,0
7194,4976,-182.068,0
7195,4960,-179.440,0
7196,4927,-176.839,0
7197,4887,-174.763,0
7198,4853,-173.787,0
7199,4851,-174.421,0
7200,4869,-176.991,0
7201,4897,-181.476,0
7202,4909,-187.449,0
7203,4902,-194.207,0
7204,4872,-201.026,0
7205,4832,-207.367,0
7206,4813,-212.943,0
7207,4822,-217.588,0
7208,4848,-221.000,0
7209,4872,-222.682,0
7210,4891,-222.227,0
7211,4886,-219.723,0
7212,4866,-215.877,0
7213,4846,-211.750,0
7214,4831,-208.215,0
7215,4831,-205.487,0
7216,4852,-203.053,0
7217,4886,-200.011,0
7218,4929,-195.502,0
7219,4945,-188.993,0
7220,4931,-180.401,0
7221,4901,-170.183,0
7222,4862,-159.323,0
7223,4842,-149.110,0
7224,4838,-140.799,0
7225,4861,-135.291,0
7226,4898,-132.926,0
7227,4922,-133.355,0
7228,4933,-135.568,0
7229,4919,-138.115,0
7230,4886,-139.488,0
7231,4857,-138.585,0
7232,4852,-135.100,0
7233,4871,-129.566,0
7234,4902,-123.029,0
7235,4941,-116.568,0
7236,4957,-110.859,0
7237,4959,-105.937,0
7238,4946,-101.210,0
7239,4913,-95.740,0
7240,4898,-88.749,0
7241,4901,-80.140,0
7242,4919,-70.662,0
7243,4944,-61.651,0
7244,4953,-54.533,0
7245,4934,-50.362,0
7246,4898,-49.595,0
7247,4870,-52.111,0
7248,4863,-57.242,0
7249,4882,-63.744,0
7250,4912,-69.915,0
7251,4947,-73.997,0
7252,4976,-74.712,0
7253,4991,-71.567,0
7254,4982,-64.757,0
7255,4957,-54.893,0
7256,4936,-42.821,0
7257,4925,-29.594,0
7258,4928,-16.484,0
7259,4944,-4.954,0
7260,4967,3.532,0
7261,4974,7.914,0
7262,4966,7.962,0
7263,4931,4.417,0
7264,4894,-1.315,0
7265,4893,-7.714,0
7266,4924,-13.469,0
7267,4979,-17.391,0
7268,5038,-18.220,0
7269,5067,-14.698,0
7270,5056,-5.994,0
7271,5025,7.711,0
7272,4987,24.942,0
7273,4952,43.209,0
7274,4943,59.650,0
7275,4958,71.715,0
7276,4994,77.772,0
7277,5020,77.524,0
7278,5033,72.104,0
7279,5034,63.775,0
7280,5011,55.387,0
7281,4995,49.683,0
7282,5016,48.624,0
7283,5055,53.111,0
7284,5098,63.117,0
7285,5131,77.870,0
7286,5135,95.919,0
7287,5100,115.211,0
7288,5055,133.278,0
7289,5019,147.611,0
7290,5009,156.285,0
7291,5019,158.565,0
7292,5044,155.080,0
7293,5088,147.512,0
7294,5108,138.075,0
7295,5110,129.061,0
7296,5097,122.433,0
7297,5083,119.562,0
7298,5092,121.199,0
7299,5118,127.606,0
7300,5157,138.666,0
7301,5212,153.859,0
7302,5253,172.269,0
7303,5268,192.744,0
7304,5270,214.122,0
7305,5260,235.445,0
7306,5247,256.108,0
7307,5247,275.805,0
7308,5268,294.254,0
7309,5311,311.002,0
7310,5353,325.534,0
7311,5377,337.599,0
7312,5374,347.437,0
7313,5369,355.750,0
7314,5376,363.571,0
7315,5407,372.219,0
7316,5453,383.233,0
7317,5516,398.085,0
7318,5582,417.738,0
7319,5639,442.372,0
7320,5674,471.469,0
7321,5671,504.073,0
7322,5644,538.898,0
7323,5622,574.168,0
7324,5608,607.484,0
7325,5608,635.994,0
7326,5620,656.857,0
7327,5612,667.826,0
7328,5573,667.707,0
7329,5521,656.462,0
7330,5471,635.095,0
7331,5442,605.592,0
7332,5437,570.889,0
7333,5446,534.575,0
7334,5453,500.189,0
7335,5460,470.300,0
7336,5446,445.891,0
7337,5410,426.384,0
7338,5345,410.132,0
7339,5282,394.967,0
7340,5244,378.669,0
7341,5224,359.416,0
7342,5230,336.181,0
7343,5245,308.924,0
7344,5252,278.595,0
7345,5243,246.972,0
7346,5214,216.324,0
7347,5182,188.939,0
7348,5170,166.629,0
7349,5176,150.423,0
7350,5204,140.502,0
7351,5246,136.297,0
7352,5279,136.750,0
7353,5274,140.618,0
7354,5243,146.610,0
7355,5202,153.314,0
7356,5169,159.223,0
7357,5180,163.013,0
7358,5215,164.026,0
7359,5254,162.637,0
7360,5291,160.113,0
7361,5301,158.036,0
7362,5281,157.657,0
7363,5241,159.455,0
7364,5215,163.024,0
7365,5212,167.372,0
7366,5235,171.491,0
7367,5283,174.862,0
7368,5322,177.629,0
7369,5328,180.376,0
7370,5306,183.601,0
7371,5265,187.196,0
7372,5241,190.399,0
7373,5276,192.383,0
7374,5370,193.337,0
7375,5520,195.496,0
7376,5688,203.433,0
7377,5835,223.254,0
7378,5953,260.897,0
7379,6059,320.282,0
7380,6197,402.351,0
7381,6391,505.565,0
7382,6695,627.661,0
7383,7114,767.906,0
7384,7633,929.053,0
7385,8186,1118.116,0
7386,8660,1345.157,0
7387,8973,1619.588,0
7388,9051,1944.522,0
7389,8875,2310.836,0
7390,8420,2693.177,0
7391,7713,3049.531,0
7392,6879,3325.190,0
7393,6073,3461.458,0
7394,5387,3408.475,0
7395,4919,3139.329,0
7396,4662,2660.823,0
7397,4598,2016.658,0
7398,4690,1281.158,0
7399,4868,544.956,0
7400,5058,-103.335,0
7401,5204,-594.620,0
7402,5294,-891.679,0
7403,5320,-993.510,0
7404,5291,-931.176,0
7405,5232,-757.195,0
7406,5173,-532.005,0
7407,5131,-311.110,0
7408,5121,-135.632,0
7409,5147,-27.633,0
7410,5161,9.772,0
7411,5162,-11.603,0
7412,5144,-71.374,0
7413,5119,-147.235,0
7414,5109,-220.118,0
7415,5124,-276.982,0
7416,5167,-311.324,0
7417,5205,-322.170,0
7418,5232,-312.548,0
7419,5228,-288.088,0
7420,5204,-255.811,0
7421,5175,-222.921,0
7422,5161,-195.491,0
7423,5169,-177.232,0
7424,5197,-168.820,0
7425,5235,-168.119,0
7426,5273,-171.260,0
7427,5301,-174.092,0
7428,5306,-173.399,0
7429,5295,-167.567,0
7430,5272,-156.661,0
7431,5263,-142.062,0
7432,5270,-125.829,0
7433,5303,-109.979,0
7434,5348,-95.879,0
7435,5376,-83.946,0
7436,5380,-73.791,0
7437,5365,-64.743,0
7438,5334,-56.378,0
7439,5311,-48.755,0
7440,5317,-42.287,0
7441,5359,-37.296,0
7442,5422,-33.458,0
7443,5477,-29.489,0
7444,5501,-23.443,0
7445,5476,-13.603,0
7446,5446,0.484,0
7447,5422,17.560,0
7448,5431,35.216,0
7449,5464,51.113,0
7450,5512,64.046,0
7451,5560,74.270,0
7452,5596,83.108,0
7453,5598,92.206,0
7454,5570,102.784,0
7455,5548,115.105,0
7456,5545,128.438,0
7457,5569,141.622,0
7458,5611,153.791,0
7459,5663,164.797,0
7460,5701,175.167,0
7461,5720,185.745,0
7462,5730,197.319,0
7463,5726,210.434,0
7464,5723,225.396,0
7465,5732,242.243,0
7466,5751,260.608,0
7467,5773,279.593,0
7468,5797,297.768,0
7469,5812,313.449,0
7470,5829,325.285,0
7471,5838,332.941,0
7472,5848,337.509,0
7473,5883,341.318,0
7474,5934,347.278,0
7475,5992,358.073,0
7476,6039,375.406,0
7477,6066,399.436,0
7478,6067,428.630,0
7479,6048,460.125,0
7480,6019,490.453,0
7481,6016,516.383,0
7482,6028,535.673,0
7483,6062,547.564,0
7484,6110,552.815,0
7485,6155,553.369,0
7486,6174,551.842,0
7487,6190,550.937,0
7488,6202,552.955,0
7489,6216,559.570,0
7490,6245,571.747,0
7491,6286,589.629,0
7492,6328,612.442,0
7493,6360,638.531,0
7494,6363,665.542,0
7495,6348,690.759,0
7496,6325,711.577,0
7497,6319,726.089,0
7498,6343,733.693,0
7499,6385,735.446,0
7500,6438,733.873,0
7501,6500,732.217,0
7502,6532,733.497,0
7503,6526,739.695,0
7504,6503,751.172,0
7505,6471,766.521,0
7506,6458,783.039,0
7507,6474,797.661,0
7508,6506,807.967,0
7509,6530,812.814,0
7510,6560,812.351,0
7511,6563,807.644,0
7512,6533,800.219,0
7513,6498,791.542,0
7514,6460,782.530,0
7515,6422,773.276,0
7516,6403,762.986,0
7517,6384,750.091,0
7518,6347,732.591,0
7519,6277,708.445,0
7520,6177,675.824,0
7521,6064,633.259,0
7522,5949,579.830,0
7523,5852,515.391,0
7524,5784,440.708,0
7525,5738,357.481,0
7526,5686,268.231,0
7527,5615,175.922,0
7528,5532,83.383,0
7529,5436,-7.172,0
7530,5342,-94.282,0
7531,5274,-177.103,0
7532,5238,-255.141,0
7533,5215,-327.960,0
7534,5206,-395.079,0
7535,5179,-456.099,0
7536,5135,-510.917,0
7537,5072,-559.877,0
7538,5015,-603.739,0
7539,4969,-643.415,0
7540,4946,-679.633,0
7541,4943,-712.751,0
7542,4951,-742.820,0
7543,4958,-769.762,0
7544,4949,-793.510,0
7545,4919,-814.051,0
7546,4877,-831.439,0
7547,4832,-845.850,0
7548,4805,-857.670,0
7549,4799,-867.551,0
7550,4820,-876.313,0
7551,4850,-884.649,0
7552,4873,-892.740,0
7553,4868,-900.046,0
7554,4840,-905.485,0
7555,4820,-907.945,0
7556,4807,-906.738,0
7557,4819,-901.761,0
7558,4836,-893.463,0
7559,4854,-882.785,0
7560,4865,-871.090,0
7561,4853,-859.955,0
7562,4836,-850.779,0
7563,4813,-844.355,0
7564,4798,-840.581,0
7565,4801,-838.529,0
7566,4819,-836.838,0
7567,4845,-834.251,0
7568,4856,-830.046,0
7569,4844,-824.268,0
7570,4823,-817.706,0
7571,4798,-811.525,0
7572,4787,-806.660,0
7573,4800,-803.259,0
7574,4827,-800.492,0
7575,4863,-796.863,0
7576,4893,-790.852,0
7577,4902,-781.569,0
7578,4891,-769.084,0
7579,4861,-754.369,0
7580,4838,-738.935,0
7581,4831,-724.310,0
7582,4856,-711.530,0
7583,4887,-700.817,0
7584,4920,-691.623,0
7585,4944,-683.019,0
7586,4944,-674.133,0
7587,4924,-664.409,0
7588,4887,-653.734,0
7589,4868,-642.472,0
7590,4873,-631.348,0
7591,4906,-621.103,0
7592,4951,-612.073,0
7593,4981,-603.975,0
7594,4981,-596.064,0
7595,4966,-587.600,0
7596,4928,-578.270,0
7597,4889,-568.362,0
7598,4883,-558.703,0
7599,4893,-550.351,0
7600,4927,-544.132,0
7601,4959,-540.277,0
7602,4982,-538.306,0
7603,4987,-537.124,0
7604,4977,-535.261,0
7605,4967,-531.192,0
7606,4987,-523.647,0
7607,5001,-511.806,0
7608,5037,-495.476,0
7609,5060,-475.316,0
7610,5068,-452.906,0
7611,5066,-430.496,0
7612,5040,-410.427,0
7613,5010,-394.476,0
7614,5001,-383.439,0
7615,5012,-377.018,0
7616,5029,-373.983,0
7617,5056,-372.666,0
7618,5072,-371.586,0
7619,5062,-369.895,0
7620,5032,-367.499,0
7621,4997,-364.932,0
7622,4975,-363.000,0
7623,4976,-362.306,0
7624,4996,-362.883,0
7625,5022,-364.167,0
7626,5036,-365.326,0
7627,5033,-365.745,0
7628,5018,-365.339,0
7629,5001,-364.455,0
7630,4973,-363.454,0
7631,4965,-362.404,0
7632,4974,-361.104,0
7633,4988,-359.305,0
7634,5006,-356.970,0
7635,5015,-354.417,0
7636,5017,-352.187,0
7637,4998,-350.671,0
7638,4971,-349.809,0
7639,4947,-349.153,0
7640,4949,-348.198,0
7641,4975,-346.645,0
7642,5001,-344.417,0
7643,5025,-341.543,0
7644,5036,-338.072,0
7645,5029,-333.974,0
7646,5004,-329.062,0
7647,4988,-323.081,0
7648,5002,-315.859,0
7649,5035,-307.310,0
7650,5076,-297.305,0
7651,5103,-285.689,0
7652,5103,-272.533,0
7653,5089,-258.418,0
7654,5057,-244.452,0
7655,5019,-231.983,0
7656,5002,-222.247,0
7657,5005,-216.104,0
7658,5038,-213.824,0
7659,5071,-214.936,0
7660,5093,-218.239,0
7661,5086,-222.092,0
7662,5073,-224.890,0
7663,5055,-225.435,0
7664,5057,-223.041,0
7665,5077,-217.409,0
7666,5111,-208.507,0
7667,5149,-196.558,0
7668,5165,-182.144,0
7669,5153,-166.311,0
7670,5135,-150.572,0
7671,5104,-136.616,0
7672,5084,-125.801,0
7673,5089,-118.734,0
7674,5102,-115.159,0
7675,5131,-114.163,0
7676,5153,-114.591,0
7677,5156,-115.426,0
7678,5138,-116.000,0
7679,5120,-116.031,0
7680,5115,-115.421,0
7681,5121,-113.919,0
7682,5145,-110.948,0
7683,5183,-105.797,0
7684,5219,-97.979,0
7685,5234,-87.486,0
7686,5222,-74.890,0
7687,5188,-61.320,0
7688,5143,-48.322,0
7689,5111,-37.630,0
7690,5100,-30.847,0
7691,5113,-29.094,0
7692,5148,-32.675,0
7693,5161,-40.871,0
7694,5161,-52.051,0
7695,5144,-64.131,0
7696,5124,-75.083,0
7697,5108,-83.274,0
7698,5118,-87.640,0
7699,5147,-87.739,0
7700,5183,-83.685,0
7701,5210,-76.061,0
7702,5217,-65.847,0
7703,5199,-54.317,0
7704,5164,-42.878,0
7705,5125,-32.891,0
7706,5112,-25.523,0
7707,5112,-21.570,0
7708,5138,-21.309,0
7709,5174,-24.405,0
7710,5189,-29.902,0
7711,5190,-36.354,0
7712,5175,-42.146,0
7713,5154,-45.834,0
7714,5151,-46.402,0
7715,5165,-43.390,0
7716,5189,-36.904,0
7717,5217,-27.603,0
7718,5237,-16.632,0
7719,5230,-5.423,0
7720,5207,4.612,0
7721,5175,12.353,0
7722,5151,17.166,0
7723,5154,18.996,0
7724,5179,18.359,0
7725,5217,16.255,0
7726,5248,13.959,0
7727,5253,12.703,0
7728,5238,13.314,0
7729,5215,15.995,0
7730,5184,20.378,0
7731,5176,25.732,0
7732,5179,31.180,0
7733,5199,35.848,0
7734,5229,38.990,0
7735,5243,40.166,0
7736,5235,39.405,0
7737,5219,37.218,0
7738,5205,34.478,0
7739,5208,32.309,0
7740,5233,31.958,0
7741,5264,34.569,0
7742,5298,40.835,0
7743,5329,50.693,0
7744,5351,63.370,0
7745,5357,77.830,0
7746,5349,93.298,0
7747,5351,109.476,0
7748,5371,126.410,0
7749,5390,144.223,0
7750,5419,162.763,0
7751,5449,181.352,0
7752,5463,198.879,0
7753,5456,214.240,0
7754,5435,226.741,0
7755,5434,236.277,0
7756,5441,243.384,0
7757,5487,249.192,0
7758,5546,255.272,0
7759,5606,263.380,0
7760,5647,275.111,0
7761,5674,291.511,0
7762,5676,312.843,0
7763,5667,338.554,0
7764,5682,367.388,0
7765,5696,397.633,0
7766,5706,427.386,0
7767,5712,454.584,0
7768,5693,476.902,0
7769,5655,491.866,0
7770,5592,497.234,0
7771,5525,491.489,0
7772,5480,474.248,0
7773,5471,446.552,0
7774,5484,410.969,0
7775,5482,371.259,0
7776,5468,331.422,0
7777,5433,294.463,0
7778,5378,261.619,0
7779,5307,232.386,0
7780,5245,205.086,0
7781,5198,177.626,0
7782,5174,148.189,0
7783,5166,115.681,0
7784,5163,79.923,0
7785,5156,41.629,0
7786,5146,2.318,0
7787,5128,-35.819,0
7788,5103,-70.179,0
7789,5091,-98.268,0
7790,5094,-118.383,0
7791,5110,-130.098,0
7792,5141,-134.342,0
7793,5143,-133.051,0
7794,5122,-128.652,0
7795,5087,-123.669,0
7796,5057,-120.348,0
7797,5038,-120.196,0
7798,5038,-123.623,0
7799,5056,-129.952,0
7800,5071,-137.832,0
7801,5083,-145.843,0
7802,5089,-152.972,0
7803,5091,-158.674,0
7804,5084,-162.530,0
7805,5068,-163.944,0
7806,5065,-162.272,0
7807,5069,-157.262,0
7808,5098,-149.410,0
7809,5122,-139.901,0
7810,5126,-130.192,0
7811,5111,-121.604,0
7812,5083,-115.108,0
7813,5060,-111.223,0
7814,5080,-109.876,0
7815,5143,-110.108,0
7816,5247,-109.719,0
7817,5392,-105.116,0
7818,5534,-91.561,0
7819,5646,-63.898,0
7820,5739,-17.795,0
